Index,Variant,"Region, subregion, country or area *",Notes,Country code,Type,Parent code,Reference date (as of 1 July),0-4,9-May,14-Oct,15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70-74,75-79,80-84,85-89,90-94,95-99,100+,Gender
3246,Estimates,Russian Federation,,643,Country,923,1975,  4 947,  4 603,  5 644,  6 281,  5 896,  4 980,  3 288,  5 895,  4 533,  5 746,  4 458,  3 192,  4 194,  3 471,  2 582,  1 469,790,388,107,18,2,Female-Population
3247,Estimates,Russian Federation,,643,Country,923,1980,  5 182,  4 907,  4 580,  5 675,  6 311,  5 885,  4 956,  3 266,  5 827,  4 459,  5 610,  4 287,  3 026,  3 844,  3 013,  2 012,934,402,151,28,3,Female-Population
3248,Estimates,Russian Federation,,643,Country,923,1985,  5 701,  5 212,  4 912,  4 599,  5 805,  6 394,  5 896,  4 916,  3 228,  5 727,  4 345,  5 409,  4 042,  2 765,  3 317,  2 350,  1 304,469,153,39,5,Female-Population
3249,Estimates,Russian Federation,,643,Country,923,1990,  5 638,  5 712,  5 246,  4 973,  4 635,  5 806,  6 393,  5 868,  4 867,  3 161,  5 590,  4 228,  5 135,  3 688,  2 375,  2 633,  1 651,656,172,36,6,Female-Population
3250,Estimates,Russian Federation,,643,Country,923,1995,  3 919,  5 768,  5 814,  5 295,  5 035,  4 734,  5 881,  6 436,  5 862,  4 820,  3 112,  5 389,  4 010,  4 696,  3 149,  1 881,  1 812,819,226,36,5,Female-Population
3251,Estimates,Russian Federation,,643,Country,923,2000,  3 137,  3 992,  5 916,  5 960,  5 387,  5 123,  4 828,  5 924,  6 425,  5 810,  4 736,  3 061,  5 113,  3 665,  4 037,  2 402,  1 190,880,267,43,4,Female-Population
3252,Estimates,Russian Federation,,643,Country,923,2005,  3 387,  3 179,  4 061,  5 972,  6 040,  5 457,  5 142,  4 840,  5 886,  6 320,  5 676,  4 566,  2 872,  4 722,  3 128,  3 112,  1 545,576,284,50,5,Female-Population
3253,Estimates,Russian Federation,,643,Country,923,2010,  3 931,  3 377,  3 138,  4 314,  6 169,  5 975,  5 472,  5 131,  4 635,  5 989,  6 229,  5 705,  4 043,  2 891,  4 200,  2 501,  2 180,793,202,59,6,Female-Population
3254,Estimates,Russian Federation,,643,Country,923,2015,  4 529,  3 965,  3 430,  3 200,  4 375,  6 224,  6 023,  5 507,  5 142,  4 612,  5 895,  6 077,  5 500,  3 833,  2 636,  3 497,  1 793,  1 213,307,47,7,Female-Population
3255,Estimates,Russian Federation,,643,Country,923,2020,  4 509,  4 549,  3 988,  3 461,  3 241,  4 417,  6 243,  6 014,  5 477,  5 096,  4 551,  5 757,  5 848,  5 172,  3 468,  2 222,  2 565,  1 071,546,91,9,Female-Population
3256,Estimates,Slovakia,,703,Country,923,1950,183,159,149,154,153,156,87,130,125,113,97,72,64,50,37,26,12,4,1,0,0,Female-Population
3257,Estimates,Slovakia,,703,Country,923,1955,228,186,160,147,152,152,158,89,127,123,113,96,69,57,41,26,14,5,1,0,0,Female-Population
3258,Estimates,Slovakia,,703,Country,923,1960,223,228,187,160,144,149,151,158,87,127,119,109,93,61,48,30,16,6,1,0,0,Female-Population
3259,Estimates,Slovakia,,703,Country,923,1965,205,220,227,184,156,141,148,149,157,85,125,115,104,84,52,37,17,7,2,0,0,Female-Population
3260,Estimates,Slovakia,,703,Country,923,1970,189,201,221,225,178,151,139,146,146,155,82,121,109,96,71,39,23,7,2,0,0,Female-Population
3261,Estimates,Slovakia,,703,Country,923,1975,215,188,200,219,220,176,151,137,144,144,152,79,115,99,82,54,24,10,2,0,0,Female-Population
3262,Estimates,Slovakia,,703,Country,923,1980,238,216,187,199,217,217,174,150,136,142,141,147,76,106,86,63,33,11,3,0,0,Female-Population
3263,Estimates,Slovakia,,703,Country,923,1985,221,236,214,184,197,213,214,173,149,134,140,137,140,69,92,66,39,15,3,0,0,Female-Population
3264,Estimates,Slovakia,,703,Country,923,1990,204,219,235,212,182,194,210,211,171,147,131,135,130,128,60,72,42,18,5,1,0,Female-Population
3265,Estimates,Slovakia,,703,Country,923,1995,178,202,219,234,211,181,193,209,210,169,144,127,128,119,111,48,48,21,6,1,0,Female-Population
3266,Estimates,Slovakia,,703,Country,923,2000,140,177,203,220,234,209,179,193,207,208,167,140,121,119,105,89,33,25,7,1,0,Female-Population
3267,Estimates,Slovakia,,703,Country,923,2005,126,140,177,203,220,234,208,179,192,205,205,163,135,113,106,86,62,18,9,1,0,Female-Population
3268,Estimates,Slovakia,,703,Country,923,2010,137,127,140,176,201,217,229,204,178,192,203,200,157,127,102,89,61,34,6,2,0,Female-Population
3269,Estimates,Slovakia,,703,Country,923,2015,138,138,128,141,178,202,214,224,200,177,191,198,193,149,116,88,67,36,13,1,0,Female-Population
3270,Estimates,Slovakia,,703,Country,923,2020,139,138,138,128,142,178,201,213,223,199,175,187,192,184,138,102,68,40,14,2,0,Female-Population
3271,Estimates,Ukraine,14,804,Country,923,1950,  1 512,  1 476,  2 200,  1 551,  2 119,  1 716,  1 220,  1 892,  1 606,  1 409,  1 022,864,774,661,538,403,185,95,36,9,1,Female-Population
3272,Estimates,Ukraine,14,804,Country,923,1955,  2 029,  1 504,  1 485,  2 208,  1 558,  2 121,  1 716,  1 220,  1 880,  1 588,  1 381,989,816,700,555,396,239,81,27,6,1,Female-Population
3273,Estimates,Ukraine,14,804,Country,923,1960,  1 964,  2 086,  1 655,  1 451,  2 246,  1 577,  2 115,  1 773,  1 239,  1 719,  1 499,  1 307,995,798,587,348,140,107,23,4,1,Female-Population
3274,Estimates,Ukraine,14,804,Country,923,1965,  1 887,  2 003,  2 080,  1 646,  1 435,  2 242,  1 563,  2 115,  1 774,  1 220,  1 722,  1 505,  1 255,919,678,460,266,63,31,4,0,Female-Population
3275,Estimates,Ukraine,14,804,Country,923,1970,  1 680,  1 902,  2 010,  2 077,  1 640,  1 421,  2 239,  1 544,  2 104,  1 771,  1 203,  1 699,  1 447,  1 162,777,509,332,131,21,7,1,Female-Population
3276,Estimates,Ukraine,14,804,Country,923,1975,  1 832,  1 678,  1 889,  1 981,  2 070,  1 644,  1 426,  2 237,  1 538,  2 081,  1 775,  1 194,  1 624,  1 336,990,604,344,173,48,5,1,Female-Population
3277,Estimates,Ukraine,14,804,Country,923,1980,  1 838,  1 788,  1 664,  1 866,  1 964,  2 082,  1 647,  1 425,  2 224,  1 531,  2 053,  1 728,  1 149,  1 500,  1 161,767,386,175,62,11,1,Female-Population
3278,Estimates,Ukraine,14,804,Country,923,1985,  1 852,  1 838,  1 788,  1 651,  1 836,  1 967,  2 086,  1 639,  1 415,  2 189,  1 508,  2 008,  1 636,  1 052,  1 294,899,489,189,59,13,1,Female-Population
3279,Estimates,Ukraine,14,804,Country,923,1990,  1 687,  1 846,  1 835,  1 784,  1 647,  1 830,  1 959,  2 074,  1 625,  1 396,  2 143,  1 459,  1 908,  1 503,912,  1 013,588,240,65,14,2,Female-Population
3280,Estimates,Ukraine,14,804,Country,923,1995,  1 361,  1 707,  1 870,  1 835,  1 751,  1 646,  1 848,  1 969,  2 068,  1 608,  1 372,  2 076,  1 376,  1 732,  1 279,692,616,278,75,12,2,Female-Population
3281,Estimates,Ukraine,14,804,Country,923,2000,  1 051,  1 336,  1 684,  1 854,  1 790,  1 695,  1 614,  1 814,  1 927,  2 014,  1 553,  1 313,  1 949,  1 243,  1 474,975,437,286,82,13,1,Female-Population
3282,Estimates,Ukraine,14,804,Country,923,2005,962,  1 050,  1 326,  1 674,  1 843,  1 766,  1 669,  1 593,  1 786,  1 886,  1 952,  1 485,  1 232,  1 775,  1 063,  1 140,630,208,86,14,1,Female-Population
3283,Estimates,Ukraine,14,804,Country,923,2010,  1 155,950,  1 039,  1 339,  1 764,  1 816,  1 748,  1 643,  1 560,  1 812,  1 840,  1 825,  1 390,  1 178,  1 562,834,799,313,70,18,2,Female-Population
3284,Estimates,Ukraine,14,804,Country,923,2015,  1 202,  1 167,957,  1 044,  1 346,  1 767,  1 808,  1 728,  1 617,  1 532,  1 772,  1 778,  1 728,  1 279,  1 035,  1 255,577,419,111,14,2,Female-Population
3285,Estimates,Ukraine,14,804,Country,923,2020,  1 026,  1 201,  1 166,959,  1 045,  1 344,  1 760,  1 795,  1 710,  1 596,  1 504,  1 724,  1 702,  1 613,  1 136,838,867,308,152,23,2,Female-Population
3301,Estimates,Channel Islands,15,830,Country,924,1950,4,3,3,3,4,4,3,4,4,4,3,3,3,3,2,1,1,1,0,0,0,Female-Population
3302,Estimates,Channel Islands,15,830,Country,924,1955,4,3,4,3,4,4,4,4,4,4,4,3,3,3,2,2,1,0,0,0,0,Female-Population
3303,Estimates,Channel Islands,15,830,Country,924,1960,4,3,4,3,4,4,4,4,4,4,4,4,3,3,2,2,1,0,0,0,0,Female-Population
3304,Estimates,Channel Islands,15,830,Country,924,1965,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,2,1,1,0,0,0,Female-Population
3305,Estimates,Channel Islands,15,830,Country,924,1970,4,5,4,4,5,4,4,4,4,4,4,4,4,3,3,2,1,1,0,0,0,Female-Population
3306,Estimates,Channel Islands,15,830,Country,924,1975,4,4,5,5,5,5,4,4,4,4,4,3,4,3,3,2,1,1,0,0,0,Female-Population
3307,Estimates,Channel Islands,15,830,Country,924,1980,3,4,4,5,5,5,5,4,4,4,4,4,3,3,3,2,2,1,0,0,0,Female-Population
3308,Estimates,Channel Islands,15,830,Country,924,1985,3,3,4,5,6,6,5,5,4,4,4,4,4,3,3,3,2,1,0,0,0,Female-Population
3309,Estimates,Channel Islands,15,830,Country,924,1990,4,4,4,4,7,7,6,5,5,4,4,4,4,3,3,3,2,1,0,0,0,Female-Population
3310,Estimates,Channel Islands,15,830,Country,924,1995,4,4,4,4,5,7,6,6,5,5,4,4,3,3,3,2,2,1,0,0,0,Female-Population
3311,Estimates,Channel Islands,15,830,Country,924,2000,4,4,4,4,5,6,7,6,6,5,5,4,4,3,3,3,2,1,1,0,0,Female-Population
3312,Estimates,Channel Islands,15,830,Country,924,2005,4,4,4,4,5,5,6,6,6,6,6,5,4,3,3,3,2,1,1,0,0,Female-Population
3313,Estimates,Channel Islands,15,830,Country,924,2010,4,4,4,4,5,5,5,6,7,7,6,5,5,3,3,3,2,1,1,0,0,Female-Population
3314,Estimates,Channel Islands,15,830,Country,924,2015,4,4,4,4,5,5,6,6,7,7,6,5,5,4,3,3,2,1,1,0,0,Female-Population
3315,Estimates,Channel Islands,15,830,Country,924,2020,4,4,4,5,5,6,6,6,6,7,7,6,5,5,4,3,2,2,1,0,0,Female-Population
3316,Estimates,Denmark,,208,Country,924,1950,206,189,154,144,148,162,156,159,155,141,129,110,95,78,59,37,20,7,2,0,0,Female-Population
3317,Estimates,Denmark,,208,Country,924,1955,182,205,188,153,143,147,160,153,157,152,138,125,104,86,67,44,23,9,2,0,0,Female-Population
3318,Estimates,Denmark,,208,Country,924,1960,178,180,204,186,150,140,145,158,151,154,149,133,118,96,74,51,28,10,2,0,0,Female-Population
3319,Estimates,Denmark,,208,Country,924,1965,192,179,180,203,184,149,140,144,157,149,151,144,128,109,83,57,33,13,3,0,0,Female-Population
3320,Estimates,Denmark,,208,Country,924,1970,188,192,179,181,202,183,149,139,144,155,146,147,138,118,95,67,39,16,4,1,0,Female-Population
3321,Estimates,Denmark,,208,Country,924,1975,177,189,192,179,182,202,183,149,139,142,152,142,140,129,105,78,47,21,6,1,0,Female-Population
3322,Estimates,Denmark,,208,Country,924,1980,153,178,190,193,181,182,202,182,148,137,139,147,135,131,115,88,57,27,8,1,0,Female-Population
3323,Estimates,Denmark,,208,Country,924,1985,130,153,178,190,194,181,181,201,181,146,134,134,140,126,118,97,65,33,11,2,0,Female-Population
3324,Estimates,Denmark,,208,Country,924,1990,141,132,154,179,192,195,181,181,200,179,143,129,128,130,113,99,73,39,14,3,0,Female-Population
3325,Estimates,Denmark,,208,Country,924,1995,165,144,134,157,184,196,197,183,181,198,176,140,124,119,116,95,74,44,16,3,0,Female-Population
3326,Estimates,Denmark,,208,Country,924,2000,165,168,147,137,164,190,199,200,184,180,196,172,134,115,106,98,72,46,19,4,0,Female-Population
3327,Estimates,Denmark,,208,Country,924,2005,159,166,170,150,144,169,191,197,203,183,178,192,166,127,104,90,75,46,21,5,1,Female-Population
3328,Estimates,Denmark,,208,Country,924,2010,159,161,167,172,162,155,173,193,198,203,181,175,186,158,117,90,71,49,22,6,1,Female-Population
3329,Estimates,Denmark,,208,Country,924,2015,144,162,161,175,189,169,155,179,189,210,198,179,165,192,142,103,70,48,24,7,1,Female-Population
3330,Estimates,Denmark,,208,Country,924,2020,150,145,164,166,182,197,174,158,180,190,208,195,175,159,180,126,83,48,25,8,1,Female-Population
3331,Estimates,Estonia,,233,Country,924,1950,43,43,51,49,52,45,32,44,44,43,38,34,31,27,22,17,9,4,1,0,0,Female-Population
3332,Estimates,Estonia,,233,Country,924,1955,45,44,44,52,50,53,46,33,45,45,43,38,33,28,23,17,10,4,1,0,0,Female-Population
3333,Estimates,Estonia,,233,Country,924,1960,46,46,44,40,50,51,57,51,35,45,45,42,38,32,25,18,8,5,1,0,0,Female-Population
3334,Estimates,Estonia,,233,Country,924,1965,47,48,47,46,43,53,52,57,50,35,45,45,41,35,27,20,11,4,1,0,0,Female-Population
3335,Estimates,Estonia,,233,Country,924,1970,48,49,49,48,49,46,56,53,57,50,34,45,44,39,31,21,13,6,1,0,0,Female-Population
3336,Estimates,Estonia,,233,Country,924,1975,52,49,49,52,53,52,47,56,53,56,50,33,43,41,34,24,14,6,2,0,0,Female-Population
3337,Estimates,Estonia,,233,Country,924,1980,53,54,49,50,54,57,54,47,57,53,55,49,32,40,35,27,16,7,2,0,0,Female-Population
3338,Estimates,Estonia,,233,Country,924,1985,57,54,54,50,54,58,58,54,47,56,52,54,46,30,35,28,18,8,2,0,0,Female-Population
3339,Estimates,Estonia,,233,Country,924,1990,58,58,54,53,51,57,60,59,54,46,55,50,51,43,26,28,19,9,3,0,0,Female-Population
3340,Estimates,Estonia,,233,Country,924,1995,39,53,52,48,49,47,51,54,53,50,43,51,46,46,36,20,19,9,3,0,0,Female-Population
3341,Estimates,Estonia,,233,Country,924,2000,30,39,50,50,48,49,46,51,53,51,48,42,49,43,41,30,14,10,3,1,0,Female-Population
3342,Estimates,Estonia,,233,Country,924,2005,32,29,38,50,48,46,48,45,50,51,50,46,40,46,38,34,21,8,4,1,0,Female-Population
3343,Estimates,Estonia,,233,Country,924,2010,38,32,29,38,49,47,45,47,44,48,50,48,44,38,42,33,26,13,3,1,0,Female-Population
3344,Estimates,Estonia,,233,Country,924,2015,35,37,31,28,37,48,46,44,46,43,47,48,47,42,35,37,26,17,6,1,0,Female-Population
3345,Estimates,Estonia,,233,Country,924,2020,33,36,36,30,28,41,48,45,43,47,39,47,47,49,33,36,31,18,8,2,0,Female-Population
3346,Estimates,Finland,16,246,Country,924,1950,245,177,163,155,162,162,142,154,151,130,113,92,82,66,49,32,13,5,1,0,0,Female-Population
3347,Estimates,Finland,16,246,Country,924,1955,219,242,176,161,150,158,158,139,151,148,126,108,86,73,53,34,18,5,1,0,0,Female-Population
3348,Estimates,Finland,16,246,Country,924,1960,202,218,241,175,155,143,154,155,137,148,144,121,102,77,60,38,20,7,1,0,0,Female-Population
3349,Estimates,Finland,16,246,Country,924,1965,193,199,216,236,168,146,138,151,153,134,144,139,114,92,64,43,22,8,2,0,0,Female-Population
3350,Estimates,Finland,16,246,Country,924,1970,171,188,197,208,217,156,144,137,148,150,131,139,132,104,78,47,25,9,2,0,0,Female-Population
3351,Estimates,Finland,16,246,Country,924,1975,148,172,189,196,205,219,157,144,137,147,147,127,133,122,91,60,30,11,3,0,0,Female-Population
3352,Estimates,Finland,16,246,Country,924,1980,157,147,172,187,188,198,214,155,142,135,144,144,122,125,108,73,41,16,4,1,0,Female-Population
3353,Estimates,Finland,16,246,Country,924,1985,159,159,148,172,185,188,199,215,155,141,133,142,139,115,112,89,52,23,6,1,0,Female-Population
3354,Estimates,Finland,16,246,Country,924,1990,152,160,159,148,171,185,188,200,214,154,140,131,137,131,104,94,65,29,9,1,0,Female-Population
3355,Estimates,Finland,16,246,Country,924,1995,160,154,162,160,149,173,186,190,200,213,152,138,128,131,121,89,70,37,11,2,0,Female-Population
3356,Estimates,Finland,16,246,Country,924,2000,144,161,155,162,161,149,173,186,190,199,211,150,135,123,123,105,69,42,15,3,0,Female-Population
3357,Estimates,Finland,16,246,Country,924,2005,139,145,162,156,163,162,150,173,187,189,198,208,146,130,116,110,85,44,18,4,0,Female-Population
3358,Estimates,Finland,16,246,Country,924,2010,147,141,146,164,159,168,164,151,174,188,187,195,206,143,122,104,90,57,21,5,0,Female-Population
3359,Estimates,Finland,16,246,Country,924,2015,147,150,143,148,170,165,172,167,153,175,187,186,191,199,136,111,87,62,28,6,1,Female-Population
3360,Estimates,Finland,16,246,Country,924,2020,129,149,152,144,153,175,168,174,169,154,175,186,182,185,190,125,95,62,32,8,1,Female-Population
3361,Estimates,Iceland,,352,Country,924,1950,9,7,6,6,6,6,5,5,4,4,4,3,2,2,2,1,1,0,0,0,0,Female-Population
3362,Estimates,Iceland,,352,Country,924,1955,10,9,7,6,6,6,5,5,4,4,4,3,3,2,2,1,1,0,0,0,0,Female-Population
3363,Estimates,Iceland,,352,Country,924,1960,11,10,9,7,6,6,6,5,5,4,4,4,3,3,2,1,1,0,0,0,0,Female-Population
3364,Estimates,Iceland,,352,Country,924,1965,11,11,10,9,7,6,6,6,5,5,4,4,3,3,3,2,1,0,0,0,0,Female-Population
3365,Estimates,Iceland,,352,Country,924,1970,10,11,11,10,8,7,5,6,6,5,5,4,4,3,3,2,1,0,0,0,0,Female-Population
3366,Estimates,Iceland,,352,Country,924,1975,10,10,11,11,9,8,7,5,6,5,5,4,4,3,3,2,2,1,0,0,0,Female-Population
3367,Estimates,Iceland,,352,Country,924,1980,10,10,10,11,10,9,8,6,5,6,5,5,4,4,3,2,2,1,0,0,0,Female-Population
3368,Estimates,Iceland,,352,Country,924,1985,10,10,10,10,11,10,9,8,6,5,5,5,5,4,3,3,2,1,0,0,0,Female-Population
3369,Estimates,Iceland,,352,Country,924,1990,10,10,10,10,10,11,10,9,8,6,5,5,5,5,4,3,2,1,1,0,0,Female-Population
3370,Estimates,Iceland,,352,Country,924,1995,11,10,10,10,10,10,11,10,9,8,6,5,5,5,4,3,2,1,1,0,0,Female-Population
3371,Estimates,Iceland,,352,Country,924,2000,10,11,10,11,10,10,10,11,10,9,8,6,5,5,4,4,2,1,1,0,0,Female-Population
3372,Estimates,Iceland,,352,Country,924,2005,10,10,11,10,11,10,10,10,11,10,9,8,6,5,5,4,3,2,1,0,0,Female-Population
3373,Estimates,Iceland,,352,Country,924,2010,11,11,11,12,11,12,11,11,11,11,11,9,8,6,4,4,3,2,1,0,0,Female-Population
3374,Estimates,Iceland,,352,Country,924,2015,11,11,11,11,12,11,11,11,10,10,11,10,9,7,5,4,4,2,1,0,0,Female-Population
3375,Estimates,Iceland,,352,Country,924,2020,10,11,11,11,11,12,11,12,11,10,10,11,10,9,7,5,3,3,1,0,0,Female-Population
3376,Estimates,Ireland,,372,Country,924,1950,151,133,124,109,95,99,94,98,84,81,76,63,61,55,51,32,17,6,2,0,0,Female-Population
3377,Estimates,Ireland,,372,Country,924,1955,145,146,124,108,91,84,92,89,93,79,75,71,58,55,46,36,19,7,2,0,0,Female-Population
3378,Estimates,Ireland,,372,Country,924,1960,139,142,141,114,88,68,70,84,84,87,73,69,64,51,47,34,22,9,2,0,0,Female-Population
3379,Estimates,Ireland,,372,Country,924,1965,144,139,142,132,97,75,64,68,82,80,83,68,64,57,44,35,21,10,3,0,0,Female-Population
3380,Estimates,Ireland,,372,Country,924,1970,147,147,140,136,117,84,72,64,67,80,77,78,63,58,50,34,22,10,3,1,0,Female-Population
3381,Estimates,Ireland,,372,Country,924,1975,168,152,152,139,131,115,87,76,66,67,78,74,74,58,50,38,22,11,3,1,0,Female-Population
3382,Estimates,Ireland,,372,Country,924,1980,174,172,157,155,136,126,116,91,79,67,66,75,70,68,52,40,25,11,4,1,0,Female-Population
3383,Estimates,Ireland,,372,Country,924,1985,166,173,172,155,145,126,123,116,91,78,65,63,72,65,60,41,27,13,4,1,0,Female-Population
3384,Estimates,Ireland,,372,Country,924,1990,136,164,171,167,136,124,118,121,114,89,76,63,61,68,58,48,29,15,5,1,0,Female-Population
3385,Estimates,Ireland,,372,Country,924,1995,120,138,167,170,155,125,124,121,123,114,89,75,62,58,61,48,35,16,6,1,0,Female-Population
3386,Estimates,Ireland,,372,Country,924,2000,127,125,143,168,164,151,133,135,127,125,115,89,74,60,54,51,35,20,6,1,0,Female-Population
3387,Estimates,Ireland,,372,Country,924,2005,145,131,131,145,173,180,173,151,145,131,126,114,87,71,55,46,39,22,9,2,0,Female-Population
3388,Estimates,Ireland,,372,Country,924,2010,172,151,139,138,158,194,200,187,159,149,133,125,112,83,66,49,37,26,10,2,0,Female-Population
3389,Estimates,Ireland,,372,Country,924,2015,173,174,150,136,126,145,191,199,184,157,147,129,121,106,76,58,38,24,12,3,0,Female-Population
3390,Estimates,Ireland,,372,Country,924,2020,152,174,175,153,143,136,156,198,203,186,157,146,127,118,101,70,48,27,12,4,1,Female-Population
3391,Estimates,Latvia,,428,Country,924,1950,74,80,90,85,95,84,56,78,77,74,64,57,53,44,36,25,11,6,2,0,0,Female-Population
3392,Estimates,Latvia,,428,Country,924,1955,76,72,80,90,88,97,86,56,77,76,72,62,54,49,38,28,16,5,2,0,0,Female-Population
3393,Estimates,Latvia,,428,Country,924,1960,82,76,72,81,91,90,101,91,58,80,79,75,62,52,42,30,17,8,2,0,0,Female-Population
3394,Estimates,Latvia,,428,Country,924,1965,84,84,78,76,85,95,91,102,92,58,81,78,73,58,46,33,19,8,3,0,0,Female-Population
3395,Estimates,Latvia,,428,Country,924,1970,79,87,86,80,79,88,100,92,102,92,57,80,76,68,52,36,23,10,3,1,0,Female-Population
3396,Estimates,Latvia,,428,Country,924,1975,87,79,86,92,88,84,90,101,91,100,90,56,76,70,60,41,25,12,3,1,0,Female-Population
3397,Estimates,Latvia,,428,Country,924,1980,84,87,79,91,99,93,85,90,101,90,98,87,53,70,61,47,27,12,4,1,0,Female-Population
3398,Estimates,Latvia,,428,Country,924,1985,94,85,88,80,97,101,94,85,88,99,89,96,83,49,61,47,31,14,4,1,0,Female-Population
3399,Estimates,Latvia,,428,Country,924,1990,100,95,85,90,87,102,103,95,85,87,97,86,91,77,42,48,32,16,5,1,0,Female-Population
3400,Estimates,Latvia,,428,Country,924,1995,70,95,90,81,86,82,94,94,87,79,83,93,80,83,66,33,32,16,6,1,0,Female-Population
3401,Estimates,Latvia,,428,Country,924,2000,47,70,91,87,79,82,79,91,91,84,77,80,87,74,72,52,23,17,6,1,0,Female-Population
3402,Estimates,Latvia,,428,Country,924,2005,49,45,68,89,84,75,79,76,87,87,79,72,74,79,64,58,35,12,6,1,0,Female-Population
3403,Estimates,Latvia,,428,Country,924,2010,55,48,43,65,81,75,69,74,72,82,83,74,67,69,71,53,41,20,5,1,0,Female-Population
3404,Estimates,Latvia,,428,Country,924,2015,49,52,46,42,61,71,67,65,70,69,78,78,70,62,63,60,40,26,10,2,0,Female-Population
3405,Estimates,Latvia,,428,Country,924,2020,55,45,50,43,33,57,70,60,61,69,63,79,73,72,48,60,35,27,14,4,0,Female-Population
3406,Estimates,Lithuania,,440,Country,924,1950,111,117,127,127,128,106,69,92,95,90,75,59,60,52,42,32,17,7,2,0,0,Female-Population
